3	406	2442	2442	
3	407	1224	1224	
3	409	410	410	
3	410	2466	2466	
3	412	826	826	
3	413	1242	1242	
3	415	1248	1248	
3	416	834	834	
3	418	2514	2514	
3	419	420	420	
3	421	1266	1266	
3	422	2538	2538	
3	424	2550	2550	
3	425	1278	1278	
3	427	428	428	
3	428	2574	2574	
3	430	862	862	
3	431	1296	1296	
3	433	1302	1302	
3	434	870	870	
3	436	2622	2622	
3	437	438	438	
3	439	1320	1320	
3	440	2646	2646	
3	442	2658	2658	
3	443	1332	1332	
3	445	446	446	
3	446	2682	2682	
3	448	898	898	
3	449	1350	1350	
3	451	1356	1356	
3	452	906	906	
3	454	2730	2730	
3	455	456	456	
3	457	1374	1374	
3	458	2754	2754	
3	460	2766	2766	
3	461	1386	1386	
3	463	464	464	
3	464	2790	2790	
3	466	934	934	
3	467	1404	1404	
3	469	1410	1410	
3	470	942	942	
3	472	2838	2838	
3	473	474	474	
3	475	1428	1428	
3	476	2862	2862	
3	478	2874	2874	
3	479	1440	1440	
3	481	482	482	
3	482	2898	2898	
3	484	970	970	
3	485	1458	1458	
3	487	1464	1464	
3	488	978	978	
3	490	2946	2946	
3	491	492	492	
3	493	1482	1482	
3	494	2970	2970	
3	496	2982	2982	
3	497	1494	1494	
3	499	500	500	
3	500	3006	3006	
3	502	1006	1006	
3	503	1512	1512	
3	505	1518	1518	
3	506	1014	1014	
3	508	3054	3054	
3	509	510	510	
3	511	1536	1536	
3	512	3078	3078	
3	514	3090	3090	
3	515	1548	1548	
3	517	518	518	
3	518	3114	3114	
3	520	1042	1042	
3	521	1566	1566	
3	523	1572	1572	
3	524	1050	1050	
3	526	3162	3162	
3	527	528	528	
3	529	1590	1590	
3	530	3186	3186	
3	532	3198	3198	
3	533	1602	1602	
3	535	536	536	
3	536	3222	3222	
3	538	1078	1078	
3	539	1620	1620	
3	541	1626	1626	
3	542	1086	1086	
3	544	3270	3270	
3	545	546	546	
3	547	1644	1644	
3	548	3294	3294	
3	550	3306	3306	
3	551	1656	1656	
3	553	554	554	
3	554	3330	3330	
3	556	1114	1114	
3	557	1674	1674	
3	559	1680	1680	
3	560	1122	1122	
3	562	3378	3378	
3	563	564	564	
3	565	1698	1698	
3	566	3402	3402	
3	568	3414	3414	
3	569	1710	1710	
3	571	572	572	
3	572	3438	3438	
3	574	1150	1150	
3	575	1728	1728	
3	577	1734	1734	
3	578	1158	1158	
3	580	3486	3486	
3	581	582	582	
3	583	1752	1752	
3	584	3510	3510	
3	586	3522	3522	
3	587	1764	1764	
3	589	590	590	
3	590	3546	3546	
3	592	1186	1186	
3	593	1782	1782	
3	595	1788	1788	
3	596	1194	1194	
3	598	3594	3594	
3	599	600	600	
3	601	1806	1806	
3	602	3618	3618	
3	604	3630	3630	
3	605	1818	1818	
3	607	608	608	
3	608	3654	3654	
3	610	1222	1222	
3	611	1836	1836	
3	613	1842	1842	
3	614	1230	1230	
3	616	3702	3702	
3	617	618	618	
3	619	1860	1860	
3	620	3726	3726	
3	622	3738	3738	
3	623	1872	1872	
3	625	626	626	
3	626	3762	3762	
3	628	1258	1258	
3	629	1890	1890	
3	631	1896	1896	
3	632	1266	1266	
6	7	18	18	
6	11	78	78	
6	13	90	90	
6	17	114	114	
6	19	126	126	
6	23	150	150	
6	25	162	162	
6	29	62	62	
6	31	198	198	
6	35	222	222	
6	37	234	234	
6	41	258	258	
6	43	90	90	
6	47	294	294	
6	49	306	306	
6	53	330	330	
6	55	342	342	
6	59	366	366	
6	61	378	378	
6	65	134	134	
6	67	414	414	
6	71	438	438	
6	73	450	450	
6	77	474	474	
6	79	162	162	
6	83	510	510	
6	85	522	522	
6	89	546	546	
6	91	558	558	
6	95	582	582	
6	97	594	594	
6	101	206	206	
6	103	630	630	
6	107	654	654	
6	109	666	666	
6	113	690	690	
6	115	234	234	
6	119	726	726	
6	121	738	738	
6	125	762	762	
6	127	774	774	
6	131	798	798	
6	133	810	810	
6	137	278	278	
6	139	846	846	
6	143	870	870	
6	145	882	882	
6	149	906	906	
6	151	306	306	
6	155	942	942	
6	157	954	954	
6	161	978	978	
6	163	990	990	
6	167	1014	1014	
6	169	1026	1026	
6	173	350	350	
6	175	1062	1062	
6	179	1086	1086	
6	181	1098	1098	
6	185	1122	1122	
6	187	378	378	
6	191	1158	1158	
6	193	1170	1170	
6	197	1194	1194	
6	199	1206	1206	
6	203	1230	1230	
6	205	1242	1242	
6	209	422	422	
6	211	1278	1278	
6	215	1302	1302	
6	217	1314	1314	
6	221	1338	1338	
6	223	450	450	
6	227	1374	1374	
6	229	1386	1386	
6	233	1410	1410	
6	235	1422	1422	
6	239	1446	1446	
6	241	1458	1458	
6	245	494	494	
6	247	1494	1494	
6	251	1518	1518	
6	253	1530	1530	
6	257	1554	1554	
6	259	522	522	
6	263	1590	1590	
6	265	1602	1602	
6	269	1626	1626	
6	271	1638	1638	
6	275	1662	1662	
6	277	1674	1674	
6	281	566	566	
6	283	1710	1710	
6	287	1734	1734	
6	289	1746	1746	
6	293	1770	1770	
6	295	594	594	
6	299	1806	1806	
6	301	1818	1818	
6	305	1842	1842	
6	307	1854	1854	
6	311	1878	1878	
6	313	1890	1890	
6	317	638	638	
6	319	1926	1926	
6	323	1950	1950	
6	325	1962	1962	
6	329	1986	1986	
6	331	666	666	
6	335	2022	2022	
6	337	2034	2034	
6	341	2058	2058	
6	343	2070	2070	
6	347	2094	2094	
6	349	2106	2106	
6	353	710	710	
6	355	2142	2142	
6	359	2166	2166	
6	361	2178	2178	
6	365	2202	2202	
6	367	738	738	
6	371	2238	2238	
6	373	2250	2250	
6	377	2274	2274	
6	379	2286	2286	
6	383	2310	2310	
6	385	2322	2322	
6	389	782	782	
6	391	2358	2358	
6	395	2382	2382	
6	397	2394	2394	
6	401	2418	2418	
6	403	810	810	
6	407	2454	2454	
6	409	2466	2466	
6	413	2490	2490	
6	415	2502	2502	
6	419	2526	2526	
6	421	2538	2538	
6	425	854	854	
6	427	2574	2574	
6	431	2598	2598	
6	433	2610	2610	
6	437	2634	2634	
6	439	882	882	
6	443	2670	2670	
6	445	2682	2682	
6	449	2706	2706	
6	451	2718	2718	
6	455	2742	2742	
6	457	2754	2754	
6	461	926	926	
6	463	2790	2790	
6	467	2814	2814	
6	469	2826	2826	
6	473	2850	2850	
6	475	954	954	
6	479	2886	2886	
6	481	2898	2898	
6	485	2922	2922	
6	487	2934	2934	
6	491	2958	2958	
6	493	2970	2970	
6	497	998	998	
6	499	3006	3006	
6	503	3030	3030	
6	505	3042	3042	
6	509	3066	3066	
6	511	1026	1026	
6	515	3102	3102	
6	517	3114	3114	
6	521	3138	3138	
6	523	3150	3150	
6	527	3174	3174	
6	529	3186	3186	
6	533	1070	1070	
6	535	3222	3222	
6	539	3246	3246	
6	541	3258	3258	
6	545	3282	3282	
6	547	1098	1098	
6	551	3318	3318	
6	553	3330	3330	
6	557	3354	3354	
6	559	3366	3366	
6	563	3390	3390	
6	565	3402	3402	
6	569	1142	1142	
6	571	3438	3438	
6	575	3462	3462	
6	577	3474	3474	
6	581	3498	3498	
6	583	1170	1170	
6	587	3534	3534	
6	589	3546	3546	
6	593	3570	3570	
6	595	3582	3582	
6	599	3606	3606	
6	601	3618	3618	
6	605	1214	1214	
6	607	3654	3654	
6	611	3678	3678	
6	613	3690	3690	
6	617	3714	3714	
6	619	1242	1242	
6	623	3750	3750	
6	625	3762	3762	
6	629	3786	3786	
6	631	3798	3798	
6	635	3822	3822	
6	637	3834	3834	
6	641	1286	1286	
6	643	3870	3870	
6	647	3894	3894	
6	649	3906	3906	
6	653	3930	3930	
6	655	1314	1314	
6	659	3966	3966	
6	661	3978	3978	
6	665	4002	4002	
6	667	4014	4014	
6	671	4038	4038	
6	673	4050	4050	
6	677	1358	1358	
6	679	4086	4086	
6	683	4110	4110	
6	685	4122	4122	
6	689	4146	4146	
6	691	1386	1386	
6	695	4182	4182	
6	697	4194	4194	
6	701	4218	4218	
6	703	4230	4230	
6	707	4254	4254	
6	709	4266	4266	
6	713	1430	1430	
6	715	4302	4302	
6	719	4326	4326	
6	721	4338	4338	
6	725	4362	4362	
6	727	1458	1458	
6	731	4398	4398	
6	733	4410	4410	
6	737	4434	4434	
6	739	4446	4446	
6	743	4470	4470	
6	745	4482	4482	
6	749	1502	1502	
6	751	4518	4518	
6	755	4542	4542	
6	757	4554	4554	
6	761	4578	4578	
6	763	1530	1530	
6	767	4614	4614	
6	769	4626	4626	
6	773	4650	4650	
6	775	4662	4662	
6	779	4686	4686	
6	781	4698	4698	
6	785	1574	1574	
6	787	4734	4734	
6	791	4758	4758	
6	793	4770	4770	
6	797	4794	4794	
6	799	1602	1602	
6	803	4830	4830	
6	805	4842	4842	
6	809	4866	4866	
6	811	4878	4878	
6	815	4902	4902	
6	817	4914	4914	
6	821	1646	1646	
6	823	4950	4950	
6	827	4974	4974	
6	829	4986	4986	
6	833	5010	5010	
6	835	1674	1674	
6	839	5046	5046	
6	841	5058	5058	
6	845	5082	5082	
6	847	5094	5094	
6	851	5118	5118	
6	853	5130	5130	
6	857	1718	1718	
6	859	5166	5166	
6	863	5190	5190	
6	865	5202	5202	
6	869	5226	5226	
6	871	1746	1746	
6	875	5262	5262	
6	877	5274	5274	
6	881	5298	5298	
6	883	5310	5310	
6	887	5334	5334	
6	889	5346	5346	
6	893	1790	1790	
6	895	5382	5382	
6	899	5406	5406	
6	901	5418	5418	
6	905	5442	5442	
6	907	1818	1818	
6	911	5478	5478	
6	913	5490	5490	
6	917	5514	5514	
6	919	5526	5526	
6	923	5550	5550	
6	925	5562	5562	
6	929	1862	1862	
6	931	5598	5598	
6	935	5622	5622	
6	937	5634	5634	
6	941	5658	5658	
6	943	1890	1890	
6	947	5694	5694	
6	949	5706	5706	
6	953	5730	5730	
6	955	5742	5742	
6	959	5766	5766	
6	961	5778	5778	
6	965	1934	1934	
6	967	5814	5814	
6	971	5838	5838	
6	973	5850	5850	
6	977	5874	5874	
6	979	1962	1962	
6	983	5910	5910	
6	985	5922	5922	
6	989	5946	5946	
6	991	5958	5958	
6	995	5982	5982	
6	997	5994	5994	
6	1001	2006	2006	
6	1003	6030	6030	
6	1007	6054	6054	
6	1009	6066	6066	
6	1013	6090	6090	
6	1015	2034	2034	
6	1019	6126	6126	
6	1021	6138	6138	
6	1025	6162	6162	
6	1027	6174	6174	
6	1031	6198	6198	
6	1033	6210	6210	
6	1037	2078	2078	
6	1039	6246	6246	
6	1043	6270	6270	
6	1045	6282	6282	
6	1049	6306	6306	
6	1051	2106	2106	
6	1055	6342	6342	
6	1057	6354	6354	
6	1061	6378	6378	
6	1063	6390	6390	
6	1067	6414	6414	
6	1069	6426	6426	
6	1073	2150	2150	
6	1075	6462	6462	
6	1079	6486	6486	
6	1081	6498	6498	
6	1085	6522	6522	
6	1087	2178	2178	
6	1091	6558	6558	
6	1093	6570	6570	
6	1097	6594	6594	
6	1099	6606	6606	
6	1103	6630	6630	
6	1105	6642	6642	
6	1109	2222	2222	
6	1111	6678	6678	
6	1115	6702	6702	
6	1117	6714	6714	
6	1121	6738	6738	
6	1123	2250	2250	
6	1127	6774	6774	
6	1129	6786	6786	
6	1133	6810	6810	
6	1135	6822	6822	
6	1139	6846	6846	
6	1141	6858	6858	
6	1145	2294	2294	
6	1147	6894	6894	
6	1151	6918	6918	
6	1153	6930	6930	
6	1157	6954	6954	
6	1159	2322	2322	
6	1163	6990	6990	
6	1165	7002	7002	
6	1169	7026	7026	
6	1171	7038	7038	
6	1175	7062	7062	
6	1177	7074	7074	
6	1181	2366	2366	
6	1183	7110	7110	
6	1187	7134	7134	
6	1189	7146	7146	
6	1193	7170	7170	
6	1195	2394	2394	
6	1199	7206	7206	
6	1201	7218	7218	
6	1205	7242	7242	
6	1207	7254	7254	
6	1211	7278	7278	
6	1213	7290	7290	
6	1217	2438	2438	
6	1219	7326	7326	
6	1223	7350	7350	
6	1225	7362	7362	
6	1229	7386	7386	
6	1231	2466	2466	
6	1235	7422	7422	
6	1237	7434	7434	
6	1241	7458	7458	
6	1243	7470	7470	
6	1247	7494	7494	
6	1249	7506	7506	
6	1253	2510	2510	
6	1255	7542	7542	
6	1259	7566	7566	
6	1261	7578	7578	
6	1265	7602	7602	
9	10	78	78	
9	11	42	42	
9	13	48	48	
9	14	102	102	
9	16	114	114	
9	17	60	60	
9	19	66	66	
9	20	46	46	
9	22	150	150	
9	23	26	26	
9	25	84	84	
9	26	174	174	
9	28	186	186	
9	29	96	96	
9	31	34	34	
9	32	210	210	
9	34	74	74	
9	35	114	114	
9	37	120	120	
9	38	246	246	
9	40	258	258	
9	41	132	132	
9	43	138	138	
9	44	282	282	
9	46	294	294	
9	47	150	150	
9	49	156	156	
9	50	106	106	
9	52	330	330	
9	53	56	56	
9	55	58	58	
9	56	354	354	
9	58	122	122	
9	59	186	186	
9	61	192	192	
9	62	390	390	
9	64	402	402	
9	65	204	204	
9	67	210	210	
9	68	426	426	
9	70	438	438	
9	71	222	222	
9	73	228	228	
9	74	154	154	
9	76	474	474	
9	77	80	80	
9	79	246	246	
9	80	498	498	
9	82	510	510	
9	83	258	258	
9	85	88	88	
9	86	534	534	
9	88	182	182	
9	89	276	276	
9	91	282	282	
9	92	570	570	
9	94	582	582	
9	95	294	294	
9	97	300	300	
9	98	606	606	
9	100	618	618	
9	101	312	312	
9	103	318	318	
9	104	214	214	
9	106	654	654	
9	107	110	110	
9	109	112	112	
9	110	678	678	
9	112	230	230	
9	113	348	348	
9	115	354	354	
9	116	714	714	
9	118	726	726	
9	119	366	366	
9	121	372	372	
9	122	750	750	
9	124	762	762	
9	125	384	384	
9	127	390	390	
9	128	262	262	
9	130	798	798	
9	131	134	134	
9	133	408	408	
9	134	822	822	
9	136	834	834	
9	137	420	420	
9	139	142	142	
9	140	858	858	
9	142	290	290	
9	143	438	438	
9	145	444	444	
9	146	894	894	
9	148	906	906	
9	149	456	456	
9	151	462	462	
9	152	930	930	
9	154	942	942	
9	155	474	474	
9	157	480	480	
9	158	322	322	
9	160	978	978	
9	161	164	164	
9	163	166	166	
9	164	1002	1002	
9	166	338	338	
9	167	510	510	
9	169	516	516	
9	170	1038	1038	
9	172	1050	1050	
9	173	528	528	
9	175	534	534	
9	176	1074	1074	
9	178	1086	1086	
9	179	546	546	
9	181	552	552	
9	182	370	370	
9	184	1122	1122	
9	185	188	188	
9	187	570	570	
9	188	1146	1146	
9	190	1158	1158	
9	191	582	582	
9	193	196	196	
9	194	1182	1182	
9	196	398	398	
9	197	600	600	
9	199	606	606	
9	200	1218	1218	
9	202	1230	1230	
9	203	618	618	
9	205	624	624	
9	206	1254	1254	
9	208	1266	1266	
9	209	636	636	
9	211	642	642	
9	212	430	430	
9	214	1302	1302	
9	215	218	218	
9	217	220	220	
9	218	1326	1326	
9	220	446	446	
9	221	672	672	
9	223	678	678	
9	224	1362	1362	
9	226	1374	1374	
9	227	690	690	
9	229	696	696	
9	230	1398	1398	
9	232	1410	1410	
9	233	708	708	
9	235	714	714	
9	236	478	478	
9	238	1446	1446	
9	239	242	242	
9	241	732	732	
9	242	1470	1470	
9	244	1482	1482	
9	245	744	744	
9	247	250	250	
9	248	1506	1506	
9	250	506	506	
9	251	762	762	
9	253	768	768	
9	254	1542	1542	
9	256	1554	1554	
9	257	780	780	
9	259	786	786	
9	260	1578	1578	
9	262	1590	1590	
9	263	798	798	
9	265	804	804	
9	266	538	538	
9	268	1626	1626	
9	269	272	272	
9	271	274	274	
9	272	1650	1650	
9	274	554	554	
9	275	834	834	
9	277	840	840	
9	278	1686	1686	
9	280	1698	1698	
9	281	852	852	
9	283	858	858	
9	284	1722	1722	
9	286	1734	1734	
9	287	870	870	
9	289	876	876	
9	290	586	586	
9	292	1770	1770	
9	293	296	296	
9	295	894	894	
9	296	1794	1794	
9	298	1806	1806	
9	299	906	906	
9	301	304	304	
9	302	1830	1830	
9	304	614	614	
9	305	924	924	
9	307	930	930	
9	308	1866	1866	
9	310	1878	1878	
9	311	942	942	
9	313	948	948	
9	314	1902	1902	
9	316	1914	1914	
9	317	960	960	
9	319	966	966	
9	320	646	646	
9	322	1950	1950	
9	323	326	326	
9	325	328	328	
9	326	1974	1974	
9	328	662	662	
9	329	996	996	
9	331	1002	1002	
9	332	2010	2010	
9	334	2022	2022	
9	335	1014	1014	
9	337	1020	1020	
9	338	2046	2046	
9	340	2058	2058	
9	341	1032	1032	
9	343	1038	1038	
9	344	694	694	
9	346	2094	2094	
9	347	350	350	
9	349	1056	1056	
9	350	2118	2118	
9	352	2130	2130	
9	353	1068	1068	
9	355	358	358	
9	356	2154	2154	
9	358	722	722	
9	359	1086	1086	
9	361	1092	1092	
9	362	2190	2190	
9	364	2202	2202	
9	365	1104	1104	
9	367	1110	1110	
9	368	2226	2226	
9	370	2238	2238	
9	371	1122	1122	
9	373	1128	1128	
9	374	754	754	
9	376	2274	2274	
9	377	380	380	
9	379	382	382	
9	380	2298	2298	
9	382	770	770	
9	383	1158	1158	
9	385	1164	1164	
9	386	2334	2334	
9	388	2346	2346	
9	389	1176	1176	
9	391	1182	1182	
9	392	2370	2370	
9	394	2382	2382	
9	395	1194	1194	
9	397	1200	1200	
9	398	802	802	
9	400	2418	2418	
9	401	404	404	
9	403	1218	1218	
9	404	2442	2442	
9	406	2454	2454	
9	407	1230	1230	
9	409	412	412	
9	410	2478	2478	
9	412	830	830	
9	413	1248	1248	
9	415	1254	1254	
9	416	2514	2514	
9	418	2526	2526	
9	419	1266	1266	
9	421	1272	1272	
9	422	2550	2550	
9	424	2562	2562	
9	425	1284	1284	
9	427	1290	1290	
9	428	862	862	
9	430	2598	2598	
9	431	434	434	
9	433	436	436	
9	434	2622	2622	
9	436	878	878	
9	437	1320	1320	
9	439	1326	1326	
9	440	2658	2658	
9	442	2670	2670	
9	443	1338	1338	
9	445	1344	1344	
9	446	2694	2694	
9	448	2706	2706	
9	449	1356	1356	
9	451	1362	1362	
9	452	910	910	
9	454	2742	2742	
9	455	458	458	
9	457	1380	1380	
9	458	2766	2766	
9	460	2778	2778	
9	461	1392	1392	
9	463	466	466	
9	464	2802	2802	
9	466	938	938	
9	467	1410	1410	
9	469	1416	1416	
9	470	2838	2838	
9	472	2850	2850	
9	473	1428	1428	
9	475	1434	1434	
9	476	2874	2874	
9	478	2886	2886	
9	479	1446	1446	
9	481	1452	1452	
9	482	970	970	
9	484	2922	2922	
9	485	488	488	
9	487	490	490	
9	488	2946	2946	
9	490	986	986	
9	491	1482	1482	
9	493	1488	1488	
9	494	2982	2982	
9	496	2994	2994	
9	497	1500	1500	
9	499	1506	1506	
9	500	3018	3018	
9	502	3030	3030	
9	503	1518	1518	
9	505	1524	1524	
9	506	1018	1018	
9	508	3066	3066	
9	509	512	512	
9	511	1542	1542	
9	512	3090	3090	
9	514	3102	3102	
9	515	1554	1554	
9	517	520	520	
9	518	3126	3126	
9	520	1046	1046	
9	521	1572	1572	
9	523	1578	1578	
9	524	3162	3162	
9	526	3174	3174	
9	527	1590	1590	
9	529	1596	1596	
9	530	3198	3198	
9	532	3210	3210	
9	533	1608	1608	
9	535	1614	1614	
9	536	1078	1078	
9	538	3246	3246	
9	539	542	542	
9	541	544	544	
9	542	3270	3270	
9	544	1094	1094	
9	545	1644	1644	
9	547	1650	1650	
9	548	3306	3306	
9	550	3318	3318	
9	551	1662	1662	
9	553	1668	1668	
9	554	3342	3342	
9	556	3354	3354	
9	557	1680	1680	
9	559	1686	1686	
9	560	1126	1126	
9	562	3390	3390	
9	563	566	566	
9	565	1704	1704	
9	566	3414	3414	
9	568	3426	3426	
9	569	1716	1716	
9	571	574	574	
9	572	3450	3450	
9	574	1154	1154	
9	575	1734	1734	
9	577	1740	1740	
9	578	3486	3486	
9	580	3498	3498	
9	581	1752	1752	
9	583	1758	1758	
9	584	3522	3522	
9	586	3534	3534	
9	587	1770	1770	
9	589	1776	1776	
9	590	1186	1186	
9	592	3570	3570	
9	593	596	596	
9	595	598	598	
9	596	3594	3594	
9	598	1202	1202	
9	599	1806	1806	
9	601	1812	1812	
9	602	3630	3630	
9	604	3642	3642	
9	605	1824	1824	
9	607	1830	1830	
9	608	3666	3666	
9	610	3678	3678	
9	611	1842	1842	
9	613	1848	1848	
9	614	1234	1234	
9	616	3714	3714	
9	617	620	620	
9	619	1866	1866	
9	620	3738	3738	
9	622	3750	3750	
9	623	1878	1878	
9	625	628	628	
9	626	3774	3774	
9	628	1262	1262	
9	629	1896	1896	
9	631	1902	1902	
9	632	3810	3810	
9	634	3822	3822	
9	635	1914	1914	
9	637	1920	1920	
9	638	3846	3846	
12	13	102	102	
12	17	126	126	
12	19	138	138	
12	23	162	162	
12	25	174	174	
12	29	66	66	
12	31	210	210	
12	35	234	234	
12	37	246	246	
12	41	270	270	
12	43	94	94	
12	47	306	306	
12	49	318	318	
12	53	342	342	
12	55	354	354	
12	59	378	378	
12	61	130	130	
12	65	414	414	
12	67	426	426	
12	71	450	450	
12	73	462	462	
12	77	486	486	
12	79	498	498	
12	83	174	174	
12	85	534	534	
12	89	558	558	
12	91	570	570	
12	95	594	594	
12	97	606	606	
12	101	210	210	
12	103	642	642	
12	107	666	666	
12	109	678	678	
12	113	702	702	
12	115	238	238	
12	119	738	738	
12	121	750	750	
12	125	774	774	
12	127	786	786	
12	131	810	810	
12	133	274	274	
12	137	846	846	
12	139	858	858	
12	143	882	882	
12	145	894	894	
12	149	918	918	
12	151	930	930	
12	155	318	318	
12	157	966	966	
12	161	990	990	
12	163	1002	1002	
12	167	1026	1026	
12	169	1038	1038	
12	173	354	354	
12	175	1074	1074	
12	179	1098	1098	
12	181	1110	1110	
12	185	1134	1134	
12	187	382	382	
12	191	1170	1170	
12	193	1182	1182	
12	197	1206	1206	
12	199	1218	1218	
12	203	1242	1242	
12	205	418	418	
12	209	1278	1278	
12	211	1290	1290	
12	215	1314	1314	
12	217	1326	1326	
12	221	1350	1350	
12	223	1362	1362	
12	227	462	462	
12	229	1398	1398	
12	233	1422	1422	
12	235	1434	1434	
12	239	1458	1458	
12	241	1470	1470	
12	245	498	498	
12	247	1506	1506	
12	251	1530	1530	
12	253	1542	1542	
12	257	1566	1566	
12	259	526	526	
12	263	1602	1602	
12	265	1614	1614	
12	269	1638	1638	
12	271	1650	1650	
12	275	1674	1674	
12	277	562	562	
12	281	1710	1710	
12	283	1722	1722	
12	287	1746	1746	
12	289	1758	1758	
12	293	1782	1782	
12	295	1794	1794	
12	299	606	606	
12	301	1830	1830	
12	305	1854	1854	
12	307	1866	1866	
12	311	1890	1890	
12	313	1902	1902	
12	317	642	642	
12	319	1938	1938	
12	323	1962	1962	
12	325	1974	1974	
12	329	1998	1998	
12	331	670	670	
12	335	2034	2034	
